calls_id,queue_id,service_id,counter_id,user_id,token_letter,token_number,called_date,started_date,ended_date,started_time,ended_time,served_time,waiting_time,turn_around_time,created_date,updated_date,created_time,updated_time,call_status_id,turn_around_time_in_sec,served_time_in_sec,waiting_time_in_sec
2119,1913,2,9,15,NR,25,2024-02-08,2024-02-08,2024-02-08,13:12:51,13:12:56,,00:59:37,,2024-02-08,2024-02-08,13:12:51,13:12:56,2.0,,,3577
2120,1911,1,1,5,W,45,2024-02-08,2024-02-08,2024-02-08,13:17:21,13:17:43,00:00:22,01:04:45,01:05:07,2024-02-08,2024-02-08,13:17:21,13:17:43,1.0,3907.0,22.0,3885
2121,1912,1,1,5,W,46,2024-02-08,2024-02-08,2024-02-08,13:17:45,13:17:59,,01:04:36,,2024-02-08,2024-02-08,13:17:45,13:17:59,2.0,,,3876
2122,1915,1,1,5,W,47,2024-02-08,2024-02-08,2024-02-08,13:18:01,13:23:12,00:05:11,01:03:27,01:08:38,2024-02-08,2024-02-08,13:18:01,13:23:12,1.0,4118.0,311.0,3807
2123,1916,1,1,5,W,48,2024-02-08,2024-02-08,2024-02-08,13:23:14,13:33:26,00:10:12,01:04:34,01:14:46,2024-02-08,2024-02-08,13:23:14,13:33:26,1.0,4486.0,612.0,3874
2124,1914,2,6,9,NR,26,2024-02-08,2024-02-08,2024-02-08,13:25:14,13:38:09,00:12:55,01:11:21,01:24:16,2024-02-08,2024-02-08,13:25:14,13:38:09,1.0,5056.0,775.0,4281
2125,1858,3,4,12,T,3,2024-02-08,2024-02-08,2024-02-08,13:30:13,13:30:54,,02:29:20,,2024-02-08,2024-02-08,13:30:13,13:30:54,2.0,,,8960
2126,1864,3,4,12,T,4,2024-02-08,2024-02-08,2024-02-08,13:30:56,13:32:58,00:02:02,02:24:25,02:26:27,2024-02-08,2024-02-08,13:30:56,13:32:58,1.0,8787.0,122.0,8665
2127,1890,3,4,12,T,5,2024-02-08,2024-02-08,2024-02-08,13:33:02,13:33:29,,01:44:16,,2024-02-08,2024-02-08,13:33:02,13:33:29,2.0,,,6256
2128,1923,1,1,5,W,49,2024-02-08,2024-02-08,2024-02-08,13:33:28,13:44:20,00:10:52,00:41:31,00:52:23,2024-02-08,2024-02-08,13:33:28,13:44:20,1.0,3143.0,652.0,2491
2129,1891,3,4,12,T,6,2024-02-08,2024-02-08,2024-02-08,13:33:34,13:48:12,00:14:38,01:44:32,01:59:10,2024-02-08,2024-02-08,13:33:34,13:48:12,1.0,7150.0,878.0,6272
2130,1924,1,2,13,W,50,2024-02-08,2024-02-08,2024-02-08,13:37:34,13:48:02,00:10:28,00:45:23,00:55:51,2024-02-08,2024-02-08,13:37:34,13:48:02,1.0,3351.0,628.0,2723
2131,1919,2,6,9,NR,27,2024-02-08,2024-02-08,2024-02-08,13:38:14,13:49:49,00:11:35,00:48:04,00:59:39,2024-02-08,2024-02-08,13:38:14,13:49:49,1.0,3579.0,695.0,2884
2132,1892,3,10,11,T,7,2024-02-08,2024-02-08,2024-02-08,13:38:48,13:53:28,00:14:40,01:49:34,02:04:14,2024-02-08,2024-02-08,13:38:48,13:53:28,1.0,7454.0,880.0,6574
2133,1920,2,3,10,NR,28,2024-02-08,2024-02-08,2024-02-08,13:41:33,13:55:55,00:14:22,00:51:08,01:05:30,2024-02-08,2024-02-08,13:41:33,13:55:55,1.0,3930.0,862.0,3068
2134,1926,1,2,13,W,51,2024-02-08,2024-02-08,2024-02-08,13:49:05,14:01:53,00:12:48,00:54:17,01:07:05,2024-02-08,2024-02-08,13:49:05,14:01:53,1.0,4025.0,768.0,3257
2135,1921,2,9,15,NR,29,2024-02-08,2024-02-08,2024-02-08,13:49:23,13:52:49,,00:58:20,,2024-02-08,2024-02-08,13:49:23,13:52:49,2.0,,,3500
2137,1922,2,9,15,NR,30,2024-02-08,2024-02-08,2024-02-08,13:53:07,14:12:28,00:19:21,01:01:27,01:20:48,2024-02-08,2024-02-08,13:54:06,14:12:28,1.0,4848.0,1161.0,3687
2138,1894,3,10,11,T,8,2024-02-08,2024-02-08,2024-02-08,13:54:36,14:18:50,00:24:14,02:04:59,02:29:13,2024-02-08,2024-02-08,13:54:36,14:18:50,1.0,8953.0,1454.0,7499
2141,1925,2,6,9,NR,31,2024-02-08,2024-02-08,2024-02-08,13:55:06,14:12:19,00:17:13,01:00:40,01:17:53,2024-02-08,2024-02-08,13:55:24,14:12:19,1.0,4673.0,1033.0,3640
2142,1928,1,1,5,W,52,2024-02-08,2024-02-08,2024-02-08,13:55:07,13:55:59,,00:59:14,,2024-02-08,2024-02-08,13:55:42,13:55:59,2.0,,,3554
2143,1929,1,1,5,W,53,2024-02-08,2024-02-08,2024-02-08,13:56:01,14:00:51,00:04:50,00:59:57,01:04:47,2024-02-08,2024-02-08,13:56:01,14:00:51,1.0,3887.0,290.0,3597
2144,1927,2,3,10,NR,32,2024-02-08,2024-02-08,2024-02-08,13:57:02,14:06:18,00:09:16,01:01:28,01:10:44,2024-02-08,2024-02-08,13:57:02,14:06:18,1.0,4244.0,556.0,3688
2145,1895,3,4,12,T,9,2024-02-08,2024-02-08,2024-02-08,13:57:07,14:11:00,00:13:53,02:06:48,02:20:41,2024-02-08,2024-02-08,13:57:07,14:11:00,1.0,8441.0,833.0,7608
2147,1932,1,1,5,W,54,2024-02-08,2024-02-08,2024-02-08,14:01:10,14:04:39,00:03:29,01:02:51,01:06:20,2024-02-08,2024-02-08,14:01:23,14:04:39,1.0,3980.0,209.0,3771
2148,1930,2,2,13,NR,33,2024-02-08,2024-02-08,2024-02-08,14:04:08,14:23:28,00:19:20,01:07:07,01:26:27,2024-02-08,2024-02-08,14:04:08,14:23:28,1.0,5187.0,1160.0,4027
2149,1934,1,1,5,W,55,2024-02-08,2024-02-08,2024-02-08,14:04:41,14:05:31,00:00:50,01:05:24,01:06:14,2024-02-08,2024-02-08,14:04:41,14:05:31,1.0,3974.0,50.0,3924
2150,1935,1,1,5,W,56,2024-02-08,2024-02-08,2024-02-08,14:05:33,14:12:15,00:06:42,01:05:53,01:12:35,2024-02-08,2024-02-08,14:05:33,14:12:15,1.0,4355.0,402.0,3953
2151,1931,2,3,10,NR,34,2024-02-08,2024-02-08,2024-02-08,14:06:19,14:14:16,00:07:57,01:08:11,01:16:08,2024-02-08,2024-02-08,14:06:19,14:14:16,1.0,4568.0,477.0,4091
2152,1933,2,3,10,NR,35,2024-02-08,2024-02-08,2024-02-08,14:14:23,14:21:38,00:07:15,01:15:26,01:22:41,2024-02-08,2024-02-08,14:14:23,14:21:38,1.0,4961.0,435.0,4526
2153,1937,1,1,5,W,57,2024-02-08,2024-02-08,2024-02-08,14:16:02,14:20:13,00:04:11,01:13:10,01:17:21,2024-02-08,2024-02-08,14:16:02,14:20:13,1.0,4641.0,251.0,4390
2155,1938,2,6,9,NR,36,2024-02-08,2024-02-08,2024-02-08,14:16:25,14:26:19,00:09:54,01:12:15,01:22:09,2024-02-08,2024-02-08,14:16:47,14:26:19,1.0,4929.0,594.0,4335
2156,1940,1,1,5,W,58,2024-02-08,2024-02-08,2024-02-08,14:20:16,14:20:53,,01:13:11,,2024-02-08,2024-02-08,14:20:16,14:20:53,2.0,,,4391
2157,1941,1,1,5,W,59,2024-02-08,2024-02-08,2024-02-08,14:20:54,14:24:57,00:04:03,01:13:00,01:17:03,2024-02-08,2024-02-08,14:20:54,14:24:57,1.0,4623.0,243.0,4380
2158,1896,3,10,11,T,10,2024-02-08,2024-02-08,2024-02-08,14:20:58,14:27:23,00:06:25,02:30:09,02:36:34,2024-02-08,2024-02-08,14:20:58,14:27:23,1.0,9394.0,385.0,9009
2159,1939,2,3,10,NR,37,2024-02-08,2024-02-08,2024-02-08,14:21:52,14:22:06,,01:16:17,,2024-02-08,2024-02-08,14:21:52,14:22:06,2.0,,,4577
2160,1943,2,3,10,NR,38,2024-02-08,2024-02-08,2024-02-08,14:22:08,14:32:38,00:10:30,01:06:39,01:17:09,2024-02-08,2024-02-08,14:22:08,14:32:38,1.0,4629.0,630.0,3999
2162,1942,1,1,5,W,60,2024-02-08,2024-02-08,2024-02-08,14:24:59,14:32:14,00:07:15,01:12:07,01:19:22,2024-02-08,2024-02-08,14:25:31,14:32:14,1.0,4762.0,435.0,4327
2164,1897,3,10,11,T,11,2024-02-08,2024-02-08,2024-02-08,14:27:25,14:42:34,00:15:09,02:36:06,02:51:15,2024-02-08,2024-02-08,14:27:25,14:42:34,1.0,10275.0,909.0,9366
2165,1944,2,6,9,NR,39,2024-02-08,2024-02-08,2024-02-08,14:27:15,14:27:56,,01:10:52,,2024-02-08,2024-02-08,14:27:36,14:27:56,2.0,,,4252
2167,1945,2,6,9,NR,40,2024-02-08,2024-02-08,2024-02-08,14:27:58,14:42:49,00:14:51,01:10:13,01:25:04,2024-02-08,2024-02-08,14:28:15,14:42:49,1.0,5104.0,891.0,4213
2169,1950,1,1,5,W,61,2024-02-08,2024-02-08,2024-02-08,14:32:15,14:33:11,,01:11:41,,2024-02-08,2024-02-08,14:32:42,14:33:11,2.0,,,4301
2170,1951,1,1,5,W,62,2024-02-08,2024-02-08,2024-02-08,14:33:12,14:46:25,00:13:13,01:12:17,01:25:30,2024-02-08,2024-02-08,14:33:12,14:46:25,1.0,5130.0,793.0,4337
2171,1946,2,6,9,NR,41,2024-02-08,2024-02-08,2024-02-08,14:44:10,14:57:30,00:13:20,01:25:35,01:38:55,2024-02-08,2024-02-08,14:44:10,14:57:30,1.0,5935.0,800.0,5135
2172,1898,3,10,11,T,12,2024-02-08,2024-02-08,2024-02-08,14:45:00,14:50:51,00:05:51,02:53:22,02:59:13,2024-02-08,2024-02-08,14:45:00,14:50:51,1.0,10753.0,351.0,10402
2173,1947,2,2,13,NR,42,2024-02-08,2024-02-08,2024-02-08,14:45:14,14:57:49,00:12:35,01:25:50,01:38:25,2024-02-08,2024-02-08,14:45:14,14:57:49,1.0,5905.0,755.0,5150
2174,1953,1,1,5,W,63,2024-02-08,2024-02-08,2024-02-08,14:46:33,15:03:04,00:16:31,01:20:32,01:37:03,2024-02-08,2024-02-08,14:46:33,15:03:04,1.0,5823.0,991.0,4832
2175,1948,2,3,10,NR,43,2024-02-08,2024-02-08,2024-02-08,14:47:39,14:48:16,,01:27:27,,2024-02-08,2024-02-08,14:47:39,14:48:16,2.0,,,5247
2176,1949,2,3,10,NR,44,2024-02-08,2024-02-08,2024-02-08,14:48:19,14:48:44,,01:28:01,,2024-02-08,2024-02-08,14:48:19,14:48:44,2.0,,,5281
2177,1952,2,3,10,NR,45,2024-02-08,2024-02-08,2024-02-08,14:48:46,14:49:34,,01:24:03,,2024-02-08,2024-02-08,14:48:46,14:49:34,2.0,,,5043
2178,1899,3,10,11,T,13,2024-02-08,2024-02-08,2024-02-08,14:50:52,15:13:03,00:22:11,02:58:52,03:21:03,2024-02-08,2024-02-08,14:50:52,15:13:03,1.0,12063.0,1331.0,10732
2179,1956,2,2,13,NR,46,2024-02-08,2024-02-08,2024-02-08,14:57:54,15:17:57,00:20:03,01:28:59,01:49:02,2024-02-08,2024-02-08,14:57:54,15:17:57,1.0,6542.0,1203.0,5339
2180,1958,2,9,15,NR,47,2024-02-08,2024-02-08,2024-02-08,15:00:48,15:16:39,00:15:51,01:27:37,01:43:28,2024-02-08,2024-02-08,15:00:48,15:16:39,1.0,6208.0,951.0,5257
2182,1959,2,3,10,NR,48,2024-02-08,2024-02-08,2024-02-08,15:03:11,15:03:53,,01:29:06,,2024-02-08,2024-02-08,15:03:11,15:03:53,2.0,,,5346
2183,1954,1,1,5,W,64,2024-02-08,2024-02-08,2024-02-08,15:03:06,15:06:09,00:03:03,01:36:34,01:39:37,2024-02-08,2024-02-08,15:03:30,15:06:09,1.0,5977.0,183.0,5794
2184,1955,1,1,5,W,65,2024-02-08,2024-02-08,2024-02-08,15:06:11,15:09:54,00:03:43,01:38:13,01:41:56,2024-02-08,2024-02-08,15:06:11,15:09:54,1.0,6116.0,223.0,5893
2185,1957,1,1,5,W,66,2024-02-08,2024-02-08,2024-02-08,15:09:56,15:14:41,00:04:45,01:40:00,01:44:45,2024-02-08,2024-02-08,15:09:56,15:14:41,1.0,6285.0,285.0,6000
2187,1900,3,4,12,T,14,2024-02-08,2024-02-08,2024-02-08,15:10:32,15:25:45,00:15:13,03:18:06,03:33:19,2024-02-08,2024-02-08,15:10:32,15:25:45,1.0,12799.0,913.0,11886
2188,1960,2,6,9,NR,49,2024-02-08,2024-02-08,2024-02-08,15:10:25,15:25:00,00:14:35,01:34:56,01:49:31,2024-02-08,2024-02-08,15:10:43,15:25:00,1.0,6571.0,875.0,5696
2189,1961,1,1,5,W,67,2024-02-08,2024-02-08,2024-02-08,15:14:43,15:14:59,,01:38:57,,2024-02-08,2024-02-08,15:14:43,15:14:59,2.0,,,5937
2190,1963,1,1,5,W,68,2024-02-08,2024-02-08,2024-02-08,15:15:01,15:23:14,00:08:13,00:45:07,00:53:20,2024-02-08,2024-02-08,15:15:01,15:23:14,1.0,3200.0,493.0,2707
2191,1962,2,2,13,NR,50,2024-02-08,2024-02-08,2024-02-08,15:17:59,15:31:46,00:13:47,00:48:19,01:02:06,2024-02-08,2024-02-08,15:17:59,15:31:46,1.0,3726.0,827.0,2899
2192,1965,2,3,10,NR,51,2024-02-08,2024-02-08,2024-02-08,15:20:21,15:27:38,00:07:17,00:49:04,00:56:21,2024-02-08,2024-02-08,15:20:21,15:27:38,1.0,3381.0,437.0,2944
2193,1966,2,9,15,NR,52,2024-02-08,2024-02-08,2024-02-08,15:20:57,15:22:44,,00:48:58,,2024-02-08,2024-02-08,15:20:57,15:22:44,2.0,,,2938
2194,1970,2,9,15,NR,53,2024-02-08,2024-02-08,2024-02-08,15:22:46,15:23:12,,00:48:16,,2024-02-08,2024-02-08,15:22:46,15:23:12,2.0,,,2896
2195,1971,2,9,15,NR,54,2024-02-08,2024-02-08,2024-02-08,15:23:14,15:23:36,,00:47:37,,2024-02-08,2024-02-08,15:23:14,15:23:36,2.0,,,2857
2196,1964,1,1,5,W,69,2024-02-08,2024-02-08,2024-02-08,15:28:10,15:36:00,00:07:50,00:58:07,01:05:57,2024-02-08,2024-02-08,15:28:10,15:36:00,1.0,3957.0,470.0,3487
2197,1974,2,2,13,NR,55,2024-02-08,2024-02-08,2024-02-08,15:32:17,15:49:24,00:17:07,00:54:59,01:12:06,2024-02-08,2024-02-08,15:32:17,15:49:24,1.0,4326.0,1027.0,3299
2198,1967,1,1,5,W,70,2024-02-08,2024-02-08,2024-02-08,15:36:09,15:37:02,00:00:53,01:03:47,01:04:40,2024-02-08,2024-02-08,15:36:09,15:37:02,1.0,3880.0,53.0,3827
2199,1902,3,4,12,T,15,2024-02-08,2024-02-08,2024-02-08,15:36:41,15:53:32,00:16:51,03:40:36,03:57:27,2024-02-08,2024-02-08,15:36:41,15:53:32,1.0,14247.0,1011.0,13236
2201,1968,1,1,5,W,71,2024-02-08,2024-02-08,2024-02-08,15:37:11,15:46:23,00:09:12,01:04:35,01:13:47,2024-02-08,2024-02-08,15:37:28,15:46:23,1.0,4427.0,552.0,3875
2202,1976,2,3,10,NR,56,2024-02-08,2024-02-08,2024-02-08,15:42:45,15:53:07,00:10:22,01:04:01,01:14:23,2024-02-08,2024-02-08,15:42:45,15:53:07,1.0,4463.0,622.0,3841
2203,1978,2,9,15,NR,57,2024-02-08,2024-02-08,2024-02-08,15:45:14,15:48:01,,01:03:01,,2024-02-08,2024-02-08,15:45:14,15:48:01,2.0,,,3781
2204,1908,3,10,11,T,16,2024-02-08,2024-02-08,2024-02-08,15:45:20,16:10:25,00:25:05,03:43:58,04:09:03,2024-02-08,2024-02-08,15:45:20,16:10:25,1.0,14943.0,1505.0,13438
2205,1969,1,1,5,W,72,2024-02-08,2024-02-08,2024-02-08,15:46:25,15:52:29,00:06:04,01:12:24,01:18:28,2024-02-08,2024-02-08,15:46:25,15:52:29,1.0,4708.0,364.0,4344
2206,1980,2,2,13,NR,58,2024-02-08,2024-02-08,2024-02-08,15:49:26,16:06:30,00:17:04,01:06:03,01:23:07,2024-02-08,2024-02-08,15:49:26,16:06:30,1.0,4987.0,1024.0,3963
2207,1972,1,3,10,W,73,2024-02-08,2024-02-08,2024-02-08,15:54:31,16:00:15,00:05:44,01:18:45,01:24:29,2024-02-08,2024-02-08,15:54:31,16:00:15,1.0,5069.0,344.0,4725
2208,1973,1,1,5,W,74,2024-02-08,2024-02-08,2024-02-08,15:54:37,15:55:00,,01:18:02,,2024-02-08,2024-02-08,15:54:37,15:55:00,2.0,,,4682
2209,1975,1,1,5,W,75,2024-02-08,2024-02-08,2024-02-08,15:55:02,16:02:00,00:06:58,01:16:58,01:23:56,2024-02-08,2024-02-08,15:55:02,16:02:00,1.0,5036.0,418.0,4618
2210,1977,1,3,10,W,76,2024-02-08,2024-02-08,2024-02-08,16:00:17,16:07:53,00:07:36,01:18:58,01:26:34,2024-02-08,2024-02-08,16:00:17,16:07:53,1.0,5194.0,456.0,4738
2212,1979,1,1,5,W,77,2024-02-08,2024-02-08,2024-02-08,16:02:01,16:02:48,,01:19:00,,2024-02-08,2024-02-08,16:02:21,16:02:48,2.0,,,4740
2213,1981,1,1,5,W,78,2024-02-08,2024-02-08,2024-02-08,16:02:50,16:09:36,00:06:46,01:18:59,01:25:45,2024-02-08,2024-02-08,16:02:50,16:09:36,1.0,5145.0,406.0,4739
2214,1982,2,2,13,NR,59,2024-02-08,2024-02-08,2024-02-08,16:06:54,16:18:32,00:11:38,01:22:43,01:34:21,2024-02-08,2024-02-08,16:06:54,16:18:32,1.0,5661.0,698.0,4963
2215,1984,2,9,15,NR,60,2024-02-08,2024-02-08,2024-02-08,16:09:17,16:29:00,00:19:43,01:21:51,01:41:34,2024-02-08,2024-02-08,16:09:17,16:29:00,1.0,6094.0,1183.0,4911
2216,1983,1,1,5,W,79,2024-02-08,2024-02-08,2024-02-08,16:09:39,16:13:53,00:04:14,01:24:03,01:28:17,2024-02-08,2024-02-08,16:09:39,16:13:53,1.0,5297.0,254.0,5043
2217,1909,3,10,11,T,17,2024-02-08,2024-02-08,2024-02-08,16:10:33,16:10:52,,04:08:25,,2024-02-08,2024-02-08,16:10:33,16:10:52,2.0,,,14905
2218,1917,3,10,11,T,18,2024-02-08,2024-02-08,2024-02-08,16:10:55,16:24:59,00:14:04,03:51:03,04:05:07,2024-02-08,2024-02-08,16:10:55,16:24:59,1.0,14707.0,844.0,13863
2219,1994,1,3,10,W,80,2024-02-08,2024-02-08,2024-02-08,16:11:05,16:26:04,00:14:59,01:12:49,01:27:48,2024-02-08,2024-02-08,16:11:05,16:26:04,1.0,5268.0,899.0,4369
2220,1995,1,1,5,W,81,2024-02-08,2024-02-08,2024-02-08,16:13:55,16:16:32,00:02:37,01:15:03,01:17:40,2024-02-08,2024-02-08,16:13:55,16:16:32,1.0,4660.0,157.0,4503
2221,1996,1,1,5,W,82,2024-02-08,2024-02-08,2024-02-08,16:16:34,16:19:36,00:03:02,01:17:26,01:20:28,2024-02-08,2024-02-08,16:16:34,16:19:36,1.0,4828.0,182.0,4646
2222,1918,3,4,12,T,19,2024-02-08,2024-02-08,2024-02-08,16:16:48,16:23:46,00:06:58,03:56:49,04:03:47,2024-02-08,2024-02-08,16:16:48,16:23:46,1.0,14627.0,418.0,14209
2223,1997,1,1,5,W,83,2024-02-08,2024-02-08,2024-02-08,16:19:39,16:26:15,00:06:36,01:20:21,01:26:57,2024-02-08,2024-02-08,16:19:39,16:26:15,1.0,5217.0,396.0,4821
2224,1985,2,2,13,NR,61,2024-02-08,2024-02-08,2024-02-08,16:21:27,16:35:23,00:13:56,01:31:29,01:45:25,2024-02-08,2024-02-08,16:21:27,16:35:23,1.0,6325.0,836.0,5489
2225,1936,3,4,12,T,20,2024-02-08,2024-02-08,2024-02-08,16:24:06,16:44:00,00:19:54,03:22:16,03:42:10,2024-02-08,2024-02-08,16:24:06,16:44:00,1.0,13330.0,1194.0,12136
2226,1998,1,1,5,W,84,2024-02-08,2024-02-08,2024-02-08,16:26:17,16:26:31,00:00:14,01:25:12,01:25:26,2024-02-08,2024-02-08,16:26:17,16:26:31,1.0,5126.0,14.0,5112
2227,2007,1,1,5,W,85,2024-02-08,2024-02-08,2024-02-08,16:26:33,16:33:02,00:06:29,00:56:14,01:02:43,2024-02-08,2024-02-08,16:26:33,16:33:02,1.0,3763.0,389.0,3374
2228,2008,1,3,10,W,86,2024-02-08,2024-02-08,2024-02-08,16:26:41,16:33:31,00:06:50,00:56:08,01:02:58,2024-02-08,2024-02-08,16:26:41,16:33:31,1.0,3778.0,410.0,3368
2229,2009,1,1,5,W,87,2024-02-08,2024-02-08,2024-02-08,16:33:03,16:39:23,00:06:20,01:02:15,01:08:35,2024-02-08,2024-02-08,16:33:03,16:39:23,1.0,4115.0,380.0,3735
2231,1987,2,10,11,NR,63,2024-02-08,2024-02-08,2024-02-08,16:34:41,16:48:44,00:14:03,01:43:32,01:57:35,2024-02-08,2024-02-08,16:34:41,16:48:44,1.0,7055.0,843.0,6212
2232,1986,2,3,10,NR,62,2024-02-08,2024-02-08,2024-02-08,16:33:42,16:35:06,,01:43:10,,2024-02-08,2024-02-08,16:34:49,16:35:06,2.0,,,6190
2233,1988,2,3,10,NR,64,2024-02-08,2024-02-08,2024-02-08,16:35:08,16:49:04,00:13:56,01:42:36,01:56:32,2024-02-08,2024-02-08,16:35:08,16:49:04,1.0,6992.0,836.0,6156
2234,1989,2,2,13,NR,65,2024-02-08,2024-02-08,2024-02-08,16:35:57,16:51:13,00:15:16,01:42:33,01:57:49,2024-02-08,2024-02-08,16:35:57,16:51:13,1.0,7069.0,916.0,6153
2235,1990,2,9,15,NR,66,2024-02-08,2024-02-08,2024-02-08,16:37:21,16:53:00,00:15:39,01:42:44,01:58:23,2024-02-08,2024-02-08,16:37:21,16:53:00,1.0,7103.0,939.0,6164
2236,2011,1,1,5,W,88,2024-02-08,2024-02-08,2024-02-08,16:39:24,16:44:38,00:05:14,01:07:16,01:12:30,2024-02-08,2024-02-08,16:39:24,16:44:38,1.0,4350.0,314.0,4036
2237,2012,1,1,5,W,89,2024-02-08,2024-02-08,2024-02-08,16:44:40,16:51:00,00:06:20,01:12:23,01:18:43,2024-02-08,2024-02-08,16:44:40,16:51:00,1.0,4723.0,380.0,4343
2238,1993,2,3,10,NR,69,2024-02-08,2024-02-08,2024-02-08,16:49:08,17:00:30,00:11:22,01:52:03,02:03:25,2024-02-08,2024-02-08,16:49:08,17:00:30,1.0,7405.0,682.0,6723
2239,1991,2,10,11,NR,67,2024-02-08,2024-02-08,2024-02-08,16:49:41,17:00:25,00:10:44,01:54:12,02:04:56,2024-02-08,2024-02-08,16:49:41,17:00:25,1.0,7496.0,644.0,6852
2240,2014,1,1,5,W,90,2024-02-08,2024-02-08,2024-02-08,16:51:01,16:58:47,00:07:46,01:12:51,01:20:37,2024-02-08,2024-02-08,16:51:01,16:58:47,1.0,4837.0,466.0,4371
2241,1992,2,2,13,NR,68,2024-02-08,2024-02-08,2024-02-08,16:52:51,17:08:02,00:15:11,01:56:22,02:11:33,2024-02-08,2024-02-08,16:52:51,17:08:02,1.0,7893.0,911.0,6982
2242,2016,1,1,5,W,91,2024-02-08,2024-02-08,2024-02-08,16:58:49,17:07:06,00:08:17,01:05:00,01:13:17,2024-02-08,2024-02-08,16:58:49,17:07:06,1.0,4397.0,497.0,3900
2243,1999,2,7,8,NR,70,2024-02-08,2024-02-08,2024-02-08,17:00:50,17:10:41,00:09:51,01:57:15,02:07:06,2024-02-08,2024-02-08,17:00:50,17:10:41,1.0,7626.0,591.0,7035
2244,2000,2,10,11,NR,71,2024-02-08,2024-02-08,2024-02-08,17:01:18,17:23:23,00:22:05,01:55:53,02:17:58,2024-02-08,2024-02-08,17:01:18,17:23:23,1.0,8278.0,1325.0,6953
2245,2001,2,3,10,NR,72,2024-02-08,2024-02-08,2024-02-08,17:05:01,17:16:00,00:10:59,01:57:41,02:08:40,2024-02-08,2024-02-08,17:05:01,17:16:00,1.0,7720.0,659.0,7061
2246,2017,1,1,5,W,92,2024-02-08,2024-02-08,2024-02-08,17:07:07,17:07:42,,01:04:45,,2024-02-08,2024-02-08,17:07:07,17:07:42,2.0,,,3885
2247,2019,1,1,5,W,93,2024-02-08,2024-02-08,2024-02-08,17:07:43,17:14:08,00:06:25,01:04:15,01:10:40,2024-02-08,2024-02-08,17:07:43,17:14:08,1.0,4240.0,385.0,3855
2248,2002,2,7,8,NR,73,2024-02-08,2024-02-08,2024-02-08,17:10:53,17:28:10,00:17:17,01:56:47,02:14:04,2024-02-08,2024-02-08,17:10:53,17:28:10,1.0,8044.0,1037.0,7007
2249,2022,1,1,5,W,94,2024-02-08,2024-02-08,2024-02-08,17:14:09,17:16:50,00:02:41,01:04:21,01:07:02,2024-02-08,2024-02-08,17:14:09,17:16:50,1.0,4022.0,161.0,3861
2250,2023,1,4,12,W,95,2024-02-08,2024-02-08,2024-02-08,17:16:47,17:17:12,,01:02:05,,2024-02-08,2024-02-08,17:16:47,17:17:12,2.0,,,3725
2252,2003,2,3,10,NR,74,2024-02-08,2024-02-08,2024-02-08,17:17:10,17:18:20,,02:00:45,,2024-02-08,2024-02-08,17:17:10,17:18:20,2.0,,,7245
2253,2026,1,4,12,W,97,2024-02-08,2024-02-08,2024-02-08,17:17:29,17:36:16,00:18:47,00:39:38,00:58:25,2024-02-08,2024-02-08,17:17:29,17:36:16,1.0,3505.0,1127.0,2378
2254,2025,1,1,5,W,96,2024-02-08,2024-02-08,2024-02-08,17:17:08,17:17:53,,00:56:17,,2024-02-08,2024-02-08,17:17:49,17:17:53,2.0,,,3377
2255,2027,1,1,5,W,98,2024-02-08,2024-02-08,2024-02-08,17:17:55,17:18:10,,00:37:27,,2024-02-08,2024-02-08,17:17:55,17:18:10,2.0,,,2247
2256,2029,1,1,5,W,99,2024-02-08,2024-02-08,2024-02-08,17:18:12,17:18:18,,00:24:31,,2024-02-08,2024-02-08,17:18:12,17:18:18,2.0,,,1471
2257,2004,2,2,13,NR,75,2024-02-08,2024-02-08,2024-02-08,17:22:04,17:22:20,,02:02:06,,2024-02-08,2024-02-08,17:22:04,17:22:20,2.0,,,7326
2258,2005,2,2,13,NR,76,2024-02-08,2024-02-08,2024-02-08,17:22:21,17:39:26,00:17:05,02:00:55,02:18:00,2024-02-08,2024-02-08,17:22:21,17:39:26,1.0,8280.0,1025.0,7255
2259,2006,2,8,14,NR,77,2024-02-08,2024-02-08,2024-02-08,17:27:02,17:46:55,00:19:53,01:57:27,02:17:20,2024-02-08,2024-02-08,17:27:02,17:46:55,1.0,8240.0,1193.0,7047
2261,2010,2,7,8,NR,78,2024-02-08,2024-02-08,2024-02-08,17:29:21,17:30:16,,01:57:38,,2024-02-08,2024-02-08,17:29:52,17:30:16,2.0,,,7058
2262,2013,2,7,8,NR,79,2024-02-08,2024-02-08,2024-02-08,17:30:17,17:38:58,00:08:41,01:55:21,02:04:02,2024-02-08,2024-02-08,17:30:17,17:38:58,1.0,7442.0,521.0,6921
2263,2015,2,10,11,NR,80,2024-02-08,2024-02-08,2024-02-08,17:30:58,17:41:16,00:10:18,01:41:01,01:51:19,2024-02-08,2024-02-08,17:30:58,17:41:16,1.0,6679.0,618.0,6061
2264,2018,2,3,10,NR,81,2024-02-08,2024-02-08,2024-02-08,17:37:36,17:50:53,00:13:17,01:34:26,01:47:43,2024-02-08,2024-02-08,17:37:36,17:50:53,1.0,6463.0,797.0,5666
2265,2020,2,7,8,NR,82,2024-02-08,2024-02-08,2024-02-08,17:39:40,17:49:43,00:10:03,01:35:35,01:45:38,2024-02-08,2024-02-08,17:39:40,17:49:43,1.0,6338.0,603.0,5735
